image_dir,target
ISIC_0547097,0
ISIC_1307134,0
ISIC_5743012,0
ISIC_5132214,0
ISIC_6116801,0
ISIC_9870885,1
ISIC_5445212,0
ISIC_8066110,1
ISIC_9547725,1
ISIC_7800415,0
ISIC_9339713,0
ISIC_0685154,0
ISIC_5142743,0
ISIC_7406225,0
ISIC_4113246,0
ISIC_9402324,1
ISIC_1974094,0
ISIC_6829008,1
ISIC_1806179,0
ISIC_6017985,1
ISIC_5008399,0
ISIC_3850432,0
ISIC_3971571,0
ISIC_3775417,1
ISIC_4517738,1
ISIC_3394520,1
ISIC_6785680,1
ISIC_2451671,0
ISIC_1159891,1
ISIC_8086562,0
ISIC_2306349,1
ISIC_8575507,0
ISIC_5582819,0
ISIC_6124481,1
ISIC_6638065,0
ISIC_0327406,1
ISIC_8474660,0
ISIC_1810790,0
ISIC_9795608,0
ISIC_0413804,0
ISIC_9588279,0
ISIC_8680421,0
ISIC_1866770,1
ISIC_8027899,1
ISIC_9490024,0
ISIC_0271408,0
ISIC_5747486,1
ISIC_7394756,0
ISIC_5278844,0
ISIC_2448123,1
ISIC_7218890,1
ISIC_0394030,0
ISIC_5402678,0
ISIC_8073553,0
ISIC_6072777,0
ISIC_8846959,0
ISIC_4322954,0
ISIC_2739449,1
ISIC_4979909,0
ISIC_4910094,0
ISIC_0619848,0
ISIC_0751582,0
ISIC_2045595,0
ISIC_5321109,0
ISIC_9351516,1
ISIC_3219163,0
ISIC_2949980,0
ISIC_3822667,0
ISIC_7413149,0
ISIC_9330103,0
ISIC_1922084,0
ISIC_0579836,0
ISIC_8496052,1
ISIC_7745993,0
ISIC_3241636,1
ISIC_1574123,0
ISIC_4396553,0
ISIC_5003391,0
ISIC_6027558,0
ISIC_8715792,0
ISIC_3965860,0
ISIC_1892011,0
ISIC_4284380,0
ISIC_1834920,1
ISIC_6269543,0
ISIC_2337907,1
ISIC_8366327,0
ISIC_9081853,0
ISIC_6303107,1
ISIC_5747681,0
ISIC_7672851,0
ISIC_5233978,0
ISIC_3985031,1
ISIC_4232726,0
ISIC_2837581,1
ISIC_5026565,0
ISIC_9287229,0
ISIC_4975949,0
ISIC_0497873,0
ISIC_2793686,0
ISIC_5714411,1
ISIC_9337870,0
ISIC_9596955,0
ISIC_7466678,1
ISIC_5167209,1
ISIC_7109582,0
ISIC_2665447,0
ISIC_6446417,0
ISIC_5418861,0
ISIC_2797695,0
ISIC_9583969,1
ISIC_6858074,0
ISIC_9422630,0
ISIC_0494865,0
ISIC_4540332,0
ISIC_5166798,1
ISIC_3056509,0
ISIC_5561003,1
ISIC_7131343,0
ISIC_8934691,0
ISIC_6726495,0
ISIC_6577632,0
ISIC_2975904,0
ISIC_3341710,1
ISIC_4012047,1
ISIC_3741760,0
ISIC_4452233,0
ISIC_5046082,1
ISIC_8040024,1
ISIC_4167726,0
ISIC_8812739,0
ISIC_8860429,0
ISIC_4584265,1
ISIC_0351188,0
ISIC_4014899,0
ISIC_5602826,1
ISIC_8617277,1
ISIC_7599973,0
ISIC_9698575,0
ISIC_5247508,1
ISIC_9294980,0
ISIC_1583201,0
ISIC_5130916,0
ISIC_8820461,0
ISIC_7460887,1
ISIC_3417268,0
ISIC_1968421,1
ISIC_6870911,0
ISIC_5891384,1
ISIC_1952749,1
ISIC_2978682,0
ISIC_9603756,0
ISIC_8498454,0
ISIC_9697718,0
ISIC_7748899,0
ISIC_7096389,0
ISIC_0443835,0
ISIC_0816076,0
ISIC_4955968,0
ISIC_3783241,0
ISIC_9626843,1
ISIC_2957732,1
ISIC_6533561,0
ISIC_9437791,0
ISIC_7740744,0
ISIC_6201199,0
ISIC_4578709,0
ISIC_9595171,0
ISIC_9286292,1
ISIC_7299025,0
ISIC_1475867,0
ISIC_6695831,1
ISIC_7897925,1
ISIC_2644189,0
ISIC_3341994,0
ISIC_9645666,0
ISIC_5921777,0
ISIC_3159924,1
ISIC_6587534,0
ISIC_6511284,0
ISIC_6413382,0
ISIC_9358317,0
ISIC_1876943,0
ISIC_3317953,0
ISIC_8481822,0
ISIC_7438013,0
ISIC_5822691,0
ISIC_7450299,0
ISIC_5738103,0
ISIC_3658737,0
ISIC_4276255,1
ISIC_1412843,1
ISIC_9247687,0
ISIC_3068885,1
ISIC_2339196,0
ISIC_5778284,0
ISIC_5696315,0
ISIC_7405224,0
ISIC_5037784,1
ISIC_5391758,1
ISIC_7773473,0
ISIC_3393651,0
ISIC_7136896,0
ISIC_6605122,0
ISIC_8545949,1
ISIC_5425741,0
ISIC_0977333,0
ISIC_9464203,0
ISIC_3697702,1
ISIC_6962990,0
ISIC_9829667,0
ISIC_0946787,1
ISIC_2525084,1
ISIC_5358662,0
ISIC_6279017,0
ISIC_9437390,0
ISIC_4523382,1
ISIC_0908770,0
ISIC_0369831,1
ISIC_5955438,0
ISIC_1728564,1
ISIC_7948290,1
ISIC_9340122,0
ISIC_7498716,0
ISIC_7464309,0
ISIC_3821242,1
ISIC_7399970,0
ISIC_7536256,0
ISIC_8380874,0
ISIC_0255508,0
ISIC_1383347,0
ISIC_3509891,0
ISIC_9749056,0
ISIC_8922893,1
ISIC_8097610,0
ISIC_3912988,0
ISIC_2865199,0
ISIC_3206224,0
ISIC_3009877,1
ISIC_7607166,0
ISIC_7308572,0
ISIC_2746860,0
ISIC_5044438,1
ISIC_2513338,0
ISIC_0547893,0
ISIC_2000240,0
ISIC_8779013,0
ISIC_0335172,0
ISIC_2917288,0
ISIC_8883454,0
ISIC_8481601,0
ISIC_8859475,0
ISIC_7190243,1
ISIC_8783667,0
ISIC_8207974,1
ISIC_3311265,0
ISIC_6173142,0
ISIC_1185006,0
ISIC_0355023,0
ISIC_0716858,0
ISIC_2232442,1
ISIC_9035415,0
ISIC_2665039,0
ISIC_3585737,0
ISIC_1459948,0
ISIC_5902175,0
ISIC_3985782,0
ISIC_1435455,0
ISIC_3824206,1
ISIC_6613150,1
ISIC_9001948,1
ISIC_3185336,0
ISIC_6966881,0
ISIC_3756843,0
ISIC_4967586,1
ISIC_5569205,0
ISIC_9788591,0
ISIC_1169724,0
ISIC_6573731,0
ISIC_8574064,0
ISIC_4856908,0
ISIC_1106860,0
ISIC_5157962,0
ISIC_4938188,0
ISIC_9124447,1
ISIC_6181449,0
ISIC_9655236,0
ISIC_3435115,0
ISIC_2086540,0
ISIC_2364150,1
ISIC_3072382,0
ISIC_7788318,1
ISIC_8348001,0
ISIC_5541288,0
ISIC_7960869,1
ISIC_0732102,0
ISIC_1487510,0
ISIC_6790780,0
ISIC_8357415,0
ISIC_5484573,0
ISIC_3425388,0
ISIC_4853597,0
ISIC_6841294,1
ISIC_1048913,0
ISIC_5524986,0
ISIC_8414609,1
ISIC_7295035,1
ISIC_3564136,0
ISIC_9922133,0
ISIC_7764144,0
ISIC_5758388,1
ISIC_5637273,0
ISIC_9424706,0
ISIC_6633101,0
ISIC_6219532,0
ISIC_1247683,1
ISIC_5012067,0
ISIC_0333051,0
ISIC_8038427,0
ISIC_5365617,1
ISIC_3965820,0
ISIC_8042777,0
ISIC_4396411,0
ISIC_5574940,0
ISIC_5434661,1
ISIC_4828093,0
ISIC_9125216,0
ISIC_4158432,0
ISIC_8069416,0
ISIC_9176281,0
ISIC_2212473,1
ISIC_5878189,0
ISIC_5523196,0
ISIC_3143255,0
ISIC_1235335,0
ISIC_5664001,0
ISIC_4619903,1
ISIC_7730937,1
ISIC_8812781,0
ISIC_1243346,0
ISIC_0871035,0
ISIC_9000234,1
ISIC_1691732,0
ISIC_5147292,1
ISIC_2757619,0
ISIC_6355353,1
ISIC_4420070,0
ISIC_7346739,1
ISIC_9184385,0
ISIC_6192108,0
ISIC_0465938,0
ISIC_6538955,0
ISIC_1426279,0
ISIC_2311665,1
ISIC_1672688,0
ISIC_3673080,1
ISIC_9730889,0
ISIC_7233368,1
ISIC_6634985,0
ISIC_5066267,0
ISIC_0624498,1
ISIC_8375699,0
ISIC_0914168,1
ISIC_2990228,0
ISIC_3635300,0
ISIC_1440985,1
ISIC_2735846,0
ISIC_7521537,0
ISIC_4653167,0
ISIC_0224300,0
ISIC_7138962,0
ISIC_3909039,1
ISIC_9211222,0
ISIC_9955163,1
ISIC_8450656,1
ISIC_9567812,0
ISIC_0380779,0
ISIC_8175453,1
ISIC_4143831,0
ISIC_9196424,0
ISIC_1580767,0
ISIC_7281598,0
ISIC_7196249,0
ISIC_2398526,0
ISIC_7002958,0
ISIC_0647224,1
ISIC_8485716,1
ISIC_8354409,0
ISIC_7914631,1
ISIC_6269166,1
ISIC_8494027,0
ISIC_9317483,1
ISIC_8068693,1
ISIC_1537141,0
ISIC_6400279,0
ISIC_1990771,0
ISIC_6500342,0
ISIC_5457705,0
ISIC_4523238,1
ISIC_8862967,0
ISIC_8252406,1
ISIC_7349772,1
ISIC_3913441,0
ISIC_3415223,0
ISIC_3193988,0
ISIC_2503386,0
ISIC_7962380,0
ISIC_1452259,0
ISIC_3095600,0
ISIC_6009620,0
ISIC_2027582,1
ISIC_9862537,0
ISIC_8233072,0
ISIC_0280404,0
ISIC_9332795,0
ISIC_6228575,0
ISIC_7599869,0
ISIC_5191344,1
ISIC_1952049,0
ISIC_9115256,0
ISIC_0341663,0
ISIC_2988437,0
ISIC_2517258,0
ISIC_1129825,0
ISIC_9568138,0
ISIC_1228927,0
ISIC_7662847,0
ISIC_8182529,0
ISIC_6303154,0
ISIC_1503020,0
ISIC_6602955,0
ISIC_1004265,0
ISIC_8542407,0
ISIC_5671368,0
ISIC_6045709,0
ISIC_0552911,0
ISIC_6024691,0
ISIC_3141671,0
ISIC_1098112,0
ISIC_1217314,0
ISIC_3677945,0
ISIC_2560645,0
ISIC_0839675,0
ISIC_7019211,0
ISIC_8817986,0
ISIC_4739872,0
ISIC_8036363,0
ISIC_3946914,0
ISIC_7051800,0
ISIC_3276395,0
ISIC_7699223,0
ISIC_4780793,0
ISIC_9872751,0
ISIC_4532882,0
ISIC_5987157,0
ISIC_7642500,0
ISIC_3926972,0
ISIC_9202877,0
ISIC_7919085,0
ISIC_4518384,0
ISIC_3136818,0
ISIC_5280199,0
ISIC_3513899,0
ISIC_1565384,0
ISIC_6441610,0
ISIC_7944732,0
ISIC_4813830,0
ISIC_3560466,0
ISIC_3064807,0
ISIC_3856289,0
ISIC_0812959,0
ISIC_8277845,0
ISIC_0722086,0
ISIC_0754658,0
ISIC_8675583,0
ISIC_1251811,0
ISIC_6612179,0
ISIC_5634353,0
ISIC_8109950,0
ISIC_6495137,0
ISIC_1352190,0
ISIC_0452656,0
ISIC_2683599,0
ISIC_0862930,0
ISIC_4187485,0
ISIC_9694020,0
ISIC_8764200,0
ISIC_0775040,0
ISIC_3829240,0
ISIC_7034703,0
ISIC_1404472,0
ISIC_6066129,0
ISIC_7020708,0
ISIC_1938535,0
ISIC_9862801,0
ISIC_8766977,0
ISIC_4145671,0
ISIC_5179503,0
ISIC_4663883,0
ISIC_9339800,0
ISIC_0623857,0
ISIC_0200611,0
ISIC_8921092,0
ISIC_4413508,0
ISIC_5465521,0
ISIC_5441990,0
ISIC_1608524,0
ISIC_5301965,0
ISIC_7385430,0
ISIC_6482577,0
ISIC_5292936,0
ISIC_3199821,0
ISIC_6943345,0
ISIC_2512163,0
ISIC_7854663,0
ISIC_2395624,0
ISIC_7509837,0
ISIC_3229755,0
ISIC_9882407,0
ISIC_7084197,0
ISIC_5526118,0
ISIC_9765024,0
ISIC_9289365,0
ISIC_6945725,0
ISIC_6900405,0
ISIC_8237358,0
ISIC_6914893,0
ISIC_8157009,0
ISIC_9353004,0
ISIC_1390987,0
ISIC_2943284,0
ISIC_2061327,0
ISIC_1250266,0
ISIC_5848007,0
ISIC_2309037,0
ISIC_9805957,0
ISIC_9093183,0
ISIC_4493499,0
ISIC_0639414,0
ISIC_2645689,0
ISIC_2487678,0
ISIC_5953243,0
ISIC_6574042,0
ISIC_1617139,0
ISIC_5047962,0
ISIC_8875036,0
ISIC_1359156,0
ISIC_2502584,0
ISIC_7175899,0
ISIC_8142203,0
ISIC_6159454,0
ISIC_1400235,0
ISIC_7304751,0
ISIC_8626627,0
ISIC_9546788,0
ISIC_7031550,0
ISIC_1942114,0
ISIC_5516366,0
ISIC_3183794,0
ISIC_2863774,0
ISIC_0293416,0
ISIC_3890835,0
ISIC_7245999,0
ISIC_8556629,0
ISIC_1659054,0
ISIC_8116421,0
ISIC_0340453,0
ISIC_4001815,0
ISIC_1510207,0
ISIC_6679126,0
ISIC_0510785,0
ISIC_6864170,0
ISIC_4827138,0
ISIC_6358383,0
ISIC_4686274,0
ISIC_6909749,0
ISIC_0964827,0
ISIC_7602656,0
ISIC_7923714,0
ISIC_6288696,0
ISIC_3955379,0
ISIC_6300814,0
ISIC_2999582,0
ISIC_2666491,0
ISIC_0452356,0
ISIC_8637235,0
ISIC_5393017,0
ISIC_9202161,0
ISIC_6264165,0
ISIC_3968367,0
ISIC_8892663,0
ISIC_9472193,0
ISIC_5652519,0
ISIC_8576785,0
ISIC_9661771,0
ISIC_3226667,0
ISIC_5637715,0
ISIC_1197584,0
ISIC_5716262,0
ISIC_9374061,0
ISIC_3049301,0
ISIC_6757540,0
ISIC_8247088,0
ISIC_6081844,0
ISIC_0538688,0
ISIC_9599187,0
ISIC_7623407,0
ISIC_4377193,0
ISIC_8608894,0
ISIC_9945083,0
ISIC_2483334,0
ISIC_7175873,0
ISIC_2791903,0
ISIC_4869844,0
ISIC_7517220,0
ISIC_1321376,0
ISIC_1519000,0
ISIC_0476011,0
ISIC_9057326,0
ISIC_4732985,0
ISIC_7694028,0
ISIC_0636587,0
ISIC_2689912,0
ISIC_4679347,0
ISIC_4747814,0
ISIC_6618799,0
ISIC_5730795,0
ISIC_6974432,0
ISIC_1793821,0
ISIC_6876309,0
ISIC_5380914,0
ISIC_1224650,0
ISIC_5282642,0
ISIC_2428829,0
ISIC_2221993,0
ISIC_3969232,0
ISIC_1412759,0
ISIC_6366192,0
ISIC_1588382,0
ISIC_9352293,0
ISIC_5589201,0
ISIC_2282949,0
ISIC_2984437,0
ISIC_8051628,0
ISIC_4203206,0
ISIC_9560298,0
ISIC_8060329,0
ISIC_0793501,0
ISIC_4032788,0
ISIC_6672654,0
ISIC_6787097,0
ISIC_3222573,0
ISIC_4525143,0
ISIC_6107711,0
ISIC_4073425,0
ISIC_5796890,0
ISIC_8386990,0
ISIC_1650523,0
ISIC_9160614,0
ISIC_3624807,0
ISIC_4996867,0
ISIC_2100445,0
ISIC_7284607,0
ISIC_5609541,0
ISIC_1766425,0
ISIC_4505178,0
ISIC_2821580,0
ISIC_2907942,0
ISIC_2452083,0
ISIC_8828327,0
ISIC_0626653,0
ISIC_9028442,0
ISIC_8623233,0
ISIC_0383524,0
ISIC_5839679,0
ISIC_9363564,0
ISIC_2191434,0
ISIC_5128348,0
ISIC_2194940,0
ISIC_2891869,0
ISIC_2054066,0
ISIC_5226159,0
ISIC_1785671,0
ISIC_4924690,0
ISIC_7663476,0
ISIC_7517099,0
ISIC_0969139,0
ISIC_0602889,0
ISIC_7929649,0
ISIC_1638230,0
ISIC_0691357,0
ISIC_9901014,0
ISIC_9472515,0
ISIC_5368880,0
ISIC_4119029,0
ISIC_1709233,0
ISIC_9324123,0
ISIC_3665695,0
ISIC_9339640,0
ISIC_6193134,0
ISIC_3296136,0
ISIC_9366185,0
ISIC_8901784,0
ISIC_0539604,0
ISIC_0206325,0
ISIC_9080990,0
ISIC_4644299,0
ISIC_4450909,0
ISIC_8334299,0
ISIC_1697847,0
ISIC_9000030,0
ISIC_1269048,0
ISIC_0648067,0
ISIC_9030482,0
ISIC_6674918,0
ISIC_0199116,0
ISIC_4060016,0
ISIC_0401078,0
ISIC_5557806,0
ISIC_9631669,0
ISIC_3482676,0
ISIC_4257799,0
ISIC_7850134,0
ISIC_7736423,0
ISIC_5307070,0
ISIC_7204247,0
ISIC_7939646,0
ISIC_1950847,0
ISIC_4288266,0
ISIC_5198817,0
ISIC_6000115,0
ISIC_4790259,0
ISIC_3382231,0
ISIC_5617339,0
ISIC_0524046,0
ISIC_0703540,0
ISIC_4718237,0
ISIC_6034346,0
ISIC_6341033,0
ISIC_4512203,0
ISIC_1092604,0
ISIC_8604565,0
ISIC_9462979,0
ISIC_8580834,0
ISIC_1555147,0
ISIC_9276479,0
ISIC_2644620,0
ISIC_4082515,0
ISIC_0540848,0
ISIC_8578732,0
ISIC_5483519,0
ISIC_7164134,0
ISIC_7632525,0
ISIC_2092685,0
ISIC_3566243,0
ISIC_1564127,0
ISIC_6558904,0
ISIC_3804784,0
ISIC_3212050,0
ISIC_3064486,0
ISIC_7797853,0
ISIC_7194569,0
ISIC_5926079,0
ISIC_9643768,0
ISIC_5603773,0
ISIC_7523330,0
ISIC_2798939,0
ISIC_0867709,0
ISIC_3236507,0
ISIC_8570402,0
ISIC_0475746,0
ISIC_8797868,0
ISIC_1674126,0
ISIC_3252990,0
ISIC_4361405,0
ISIC_8146574,0
ISIC_5237723,0
ISIC_4301302,0
ISIC_0985052,0
ISIC_5800113,0
ISIC_0557067,0
ISIC_8942967,0
ISIC_7369843,0
ISIC_5324623,0
ISIC_6961482,0
ISIC_1005597,0
ISIC_6414006,0
ISIC_2850769,0
ISIC_3622776,0
ISIC_3659682,0
ISIC_9335240,0
ISIC_3352700,0
ISIC_9276066,0
ISIC_5383064,0
ISIC_7634945,0
ISIC_6464177,0
ISIC_4407617,0
ISIC_5103854,0
ISIC_4306844,0
ISIC_0994556,0
ISIC_5194331,0
ISIC_6757973,0
ISIC_8822452,0
ISIC_6938810,0
ISIC_7288846,0
ISIC_5169434,0
ISIC_2365588,0
ISIC_7008022,0
ISIC_9900262,0
ISIC_5810232,0
ISIC_6282950,0
ISIC_0198392,0
ISIC_1390222,0
ISIC_3898738,0
ISIC_1870005,0
ISIC_2712447,0
ISIC_1070715,0
ISIC_8164416,0
ISIC_2961666,0
ISIC_7230374,0
ISIC_2902221,0
ISIC_4412821,0
ISIC_9617738,0
ISIC_9286929,0
ISIC_4422047,0
ISIC_4446385,0
ISIC_4385326,0
ISIC_9339525,0
ISIC_9724720,0
ISIC_6020102,0
ISIC_1565767,0
ISIC_1767633,0
ISIC_6433037,0
ISIC_5954790,0
ISIC_0776935,0
ISIC_1341586,0
ISIC_7489925,0
ISIC_1386612,0
ISIC_0552960,0
ISIC_3884719,0
ISIC_8143286,0
ISIC_4033750,0
ISIC_9851919,0
ISIC_6530659,0
ISIC_8460669,0
ISIC_0799347,0
ISIC_6595325,0
ISIC_7587078,0
ISIC_6750759,0
ISIC_9918829,0
ISIC_5781056,0
ISIC_4087267,0
ISIC_4596089,0
ISIC_8102580,0
ISIC_3175241,0
ISIC_1878422,0
ISIC_2974155,0
ISIC_6299778,0
ISIC_3286956,0
ISIC_6866186,0
ISIC_9196276,0
ISIC_1664845,0
ISIC_3100819,0
ISIC_8795968,0
ISIC_6610700,0
ISIC_1465113,0
ISIC_8425338,0
ISIC_3513367,0
ISIC_4062047,0
ISIC_3249938,0
ISIC_6019374,0
ISIC_0437567,0
ISIC_4846287,0
ISIC_8914978,0
ISIC_3005651,0
ISIC_6928847,0
ISIC_0398069,0
ISIC_6982693,0
ISIC_0177860,0
ISIC_9443898,0
ISIC_0398140,0
ISIC_6544051,0
ISIC_2872879,0
ISIC_3490088,0
ISIC_0238570,0
ISIC_2011758,0
ISIC_7168935,0
ISIC_1209365,0
ISIC_7246852,0
ISIC_6397631,0
ISIC_5258551,0
ISIC_9627552,0
ISIC_8204804,0
ISIC_9018338,0
ISIC_7609643,0
ISIC_4984688,0
ISIC_8819163,0
ISIC_2191924,0
ISIC_2222489,0
ISIC_6882080,0
ISIC_9646599,0
ISIC_1479822,0
ISIC_5726007,0
ISIC_2048638,0
ISIC_9117148,0
ISIC_3878213,0
ISIC_8635020,0
ISIC_7412156,0
ISIC_0149527,0
ISIC_8589914,0
ISIC_0312662,0
ISIC_8124257,0
ISIC_9023603,0
ISIC_9815365,0
ISIC_8941622,0
ISIC_1127639,0
ISIC_2490175,0
ISIC_3046710,0
ISIC_5353201,0
ISIC_7994514,0
ISIC_2375871,0
ISIC_2364385,0
ISIC_2870556,0
ISIC_9603637,0
ISIC_9699901,0
ISIC_2259986,0
ISIC_1655731,0
ISIC_4905111,0
ISIC_1842239,0
ISIC_6661862,0
ISIC_9683937,0
ISIC_4743874,0
ISIC_9333842,0
ISIC_7257380,0
ISIC_1464284,0
ISIC_8994812,0
ISIC_3648167,0
ISIC_2245325,0
ISIC_1727542,0
ISIC_1831600,0
ISIC_4137798,0
ISIC_7825897,0
ISIC_7537925,0
ISIC_1835426,0
ISIC_4799881,0
ISIC_7471246,0
ISIC_1366765,0
ISIC_5565279,0
ISIC_7862565,0
ISIC_7527782,0
ISIC_4621548,0
ISIC_8211477,0
ISIC_5162861,0
ISIC_7935528,0
ISIC_5847018,0
ISIC_6661691,0
ISIC_6975701,0
ISIC_6893552,0
ISIC_9901847,0
ISIC_9810094,0
ISIC_6313605,0
ISIC_1826094,0
ISIC_8669314,0
ISIC_8021672,0
ISIC_9460903,0
ISIC_6811793,0
ISIC_2258612,0
ISIC_2295004,0
ISIC_6839452,0
ISIC_7961677,0
ISIC_1985569,0
ISIC_9057166,0
ISIC_6380982,0
ISIC_0693968,0
ISIC_6698114,0
ISIC_4421064,0
ISIC_0189694,0
ISIC_0396641,0
ISIC_4981759,0
ISIC_0457030,0
ISIC_9487928,0
ISIC_9596617,0
ISIC_4385893,0
ISIC_7016255,0
ISIC_4265307,0
ISIC_8108870,0
ISIC_7543736,0
ISIC_5473648,0
ISIC_0837789,0
ISIC_3289651,0
ISIC_3329692,0
ISIC_3449292,0
ISIC_2642873,0
ISIC_6126598,0
ISIC_7430054,0
ISIC_0941656,0
ISIC_6537513,0
ISIC_3487632,0
ISIC_8249427,0
ISIC_4930672,0
ISIC_6639985,0
ISIC_3575777,0
ISIC_1908781,0
ISIC_8804606,0
ISIC_9699699,0
ISIC_1671258,0
ISIC_7100813,0
ISIC_0249982,0
ISIC_9225592,0
ISIC_1429954,0
ISIC_9450628,0
ISIC_4893602,0
ISIC_9059311,0
ISIC_6781528,0
ISIC_4834243,0
ISIC_7911861,0
ISIC_1660495,0
ISIC_6604682,0
ISIC_9439034,0
ISIC_9109985,0
ISIC_5153404,0
ISIC_9650845,0
ISIC_5029767,0
ISIC_2325607,0
ISIC_7032299,0
ISIC_4213876,0
ISIC_5619750,0
ISIC_6299969,0
ISIC_6776583,0
ISIC_5392994,0
ISIC_1875729,0
ISIC_3804607,0
ISIC_5553722,0
ISIC_0517716,0
ISIC_0592068,0
ISIC_3420831,0
ISIC_4626633,0
ISIC_8292179,0
ISIC_2375394,0
ISIC_7574876,0
ISIC_8561963,0
ISIC_0452379,0
ISIC_1344213,0
ISIC_0255205,0
ISIC_9595362,0
ISIC_0307377,0
ISIC_9473731,0
ISIC_2659758,0
ISIC_1794022,0
ISIC_6267362,0
ISIC_9691287,0
ISIC_6146097,0
ISIC_3591686,0
ISIC_6555249,0
ISIC_6578516,0
ISIC_2381283,0
ISIC_0844341,0
ISIC_8723815,0
ISIC_1447330,0
ISIC_2161864,0
ISIC_9174347,0
ISIC_2054180,0
ISIC_2768594,0
ISIC_7976934,0
ISIC_2424791,0
ISIC_9975260,0
ISIC_3650668,0
ISIC_1396857,0
ISIC_0395933,0
ISIC_2495762,0
ISIC_3894224,0
ISIC_8495875,0
ISIC_5465724,0
ISIC_8702191,0
ISIC_5584734,0
ISIC_1034397,0
ISIC_7935989,0
ISIC_2691211,0
ISIC_7311996,0
ISIC_4323911,0
ISIC_7391660,0
ISIC_9034411,0
ISIC_1900433,0
ISIC_7649986,0
ISIC_6723937,0
ISIC_8004413,0
ISIC_1453899,0
ISIC_5952026,0
ISIC_6384559,0
ISIC_3823972,0
ISIC_7011793,0
ISIC_5491301,0
ISIC_3161477,0
ISIC_5675434,0
ISIC_7870290,0
ISIC_1079829,0
ISIC_0605205,0
ISIC_5841774,0
ISIC_5449822,0
ISIC_6814007,0
ISIC_9608159,0
ISIC_9816121,0
ISIC_8370131,0
ISIC_4457552,0
ISIC_7818799,0
ISIC_4933150,0
ISIC_4037959,0
ISIC_3219620,0
ISIC_6504118,0
ISIC_5504835,0
ISIC_1453526,0
ISIC_4292681,0
ISIC_9472722,0
ISIC_9590141,0
ISIC_8684147,0
ISIC_1744866,0
ISIC_8798119,0
ISIC_3844484,0
ISIC_7853799,0
ISIC_0819380,0
ISIC_8506618,0
ISIC_2225927,0
ISIC_9589883,0
ISIC_7663291,0
ISIC_5925471,0
ISIC_5283412,0
ISIC_8703375,0
ISIC_8868666,0
ISIC_4702027,0
ISIC_6001936,0
ISIC_8383934,0
ISIC_5941908,0
ISIC_9421698,0
ISIC_4221726,0
ISIC_9694663,0
ISIC_8944716,0
ISIC_0884397,0
ISIC_5357288,0
ISIC_9816203,0
ISIC_9334741,0
ISIC_2024502,0
ISIC_4312138,0
ISIC_3019176,0
ISIC_4870701,0
ISIC_2650468,0
ISIC_5867703,0
ISIC_9744087,0
ISIC_6079573,0
ISIC_8100185,0
ISIC_3688410,0
ISIC_7818094,0
ISIC_1255210,0
